Year,Month,CTI,SOI,PDO,NAO,AMO,IOD,AO,QBO,EP,CP,PNA,AAO
1928,4,0.268,1.44,0.81,1.4,-0.098,0.1,0.049324,NaN,NaN,NaN,NaN,NaN
1928,5,0.394,-0.09,0.66,-4,0.018,0.21,-0.85848,NaN,NaN,NaN,NaN,NaN
1928,6,-0.288,-1.15,0.15,-3.5,0.068,0.11,-0.67727,NaN,NaN,NaN,NaN,NaN
1928,7,0.143,-0.02,0.3,2,0.087,-0.03,0.44563,NaN,NaN,NaN,NaN,NaN
1928,8,0.0688,0.8,-0.72,-1.9,0.103,-0.17,-0.38674,NaN,NaN,NaN,NaN,NaN
1928,9,0.142,0.74,-1.41,-1.1,0.089,-0.41,0.024306,NaN,NaN,NaN,NaN,NaN
1928,10,0.00226,0.77,-1.31,2.2,0.043,-0.46,0.13583,NaN,NaN,NaN,NaN,NaN
1928,11,0.0669,0.21,0.14,2.1,-0.05,-0.21,0.0054852,NaN,NaN,NaN,NaN,NaN
1928,12,0.166,1.2,0.98,0.5,-0.089,-0.1,-0.16475,NaN,NaN,NaN,NaN,NaN
1929,1,-0.281,1.74,0.97,-5.7,-0.086,-0.19,-2.811,NaN,NaN,NaN,NaN,NaN
1929,2,-0.115,1.69,0.52,-0.2,-0.099,-0.13,-1.0185,NaN,NaN,NaN,NaN,NaN
1929,3,0.358,0.41,0.5,-1.6,-0.088,-0.03,1.5891,NaN,NaN,NaN,NaN,NaN
1929,4,0.307,0.58,0.55,-3.7,-0.014,-0.14,-0.020132,NaN,NaN,NaN,NaN,NaN
1929,5,0.394,-1.2,1.07,2.6,-0.109,-0.21,-0.018707,NaN,NaN,NaN,NaN,NaN
1929,6,0.517,0.06,0.5,-0.8,-0.191,-0.07,-0.67174,NaN,NaN,NaN,NaN,NaN
1929,7,0.292,0.21,-0.06,-0.8,-0.178,0.17,-0.018066,NaN,NaN,NaN,NaN,NaN
1929,8,0.33,-0.17,-0.69,0.2,-0.153,0.34,-0.32182,NaN,NaN,NaN,NaN,NaN
1929,9,0.658,-0.07,0.45,2.3,-0.063,0.31,-0.14745,NaN,NaN,NaN,NaN,NaN
1929,10,0.497,0.8,-0.21,2.3,-0.052,0.13,0.41496,NaN,NaN,NaN,NaN,NaN
1929,11,0.542,0.95,1.24,2.8,-0.112,0.18,0.050273,NaN,NaN,NaN,NaN,NaN
1929,12,0.391,0.53,-0.03,4.1,-0.184,0.29,0.61406,NaN,NaN,NaN,NaN,NaN
1930,1,0.484,1.31,0.97,2.2,-0.122,-0.02,1.3677,NaN,NaN,NaN,NaN,NaN
1930,2,0.397,0.68,-1.06,-0.5,-0.173,-0.29,0.39902,NaN,NaN,NaN,NaN,NaN
1930,3,0.346,0.04,-0.43,-1.4,-0.093,-0.06,0.55426,NaN,NaN,NaN,NaN,NaN
1930,4,0.542,-0.33,-0.7,-0.4,-0.208,0.07,-0.87749,NaN,NaN,NaN,NaN,NaN
1930,5,0.54,0.47,0.06,3.2,-0.109,-0.06,0.4239,NaN,NaN,NaN,NaN,NaN
1930,6,0.261,-0.84,0.58,4.2,-0.079,0.11,0.37269,NaN,NaN,NaN,NaN,NaN
1930,7,0.858,-0.4,-0.45,-0.1,0.062,0.17,-0.21457,NaN,NaN,NaN,NaN,NaN
1930,8,0.803,-0.39,-0.53,0.2,0.071,-0.25,-0.60904,NaN,NaN,NaN,NaN,NaN
1930,9,1.2,-0.72,-0.2,-4.7,0.289,-0.26,-1.0179,NaN,NaN,NaN,NaN,NaN
1930,10,1.23,0.46,-0.38,1,0.203,0.25,-0.41955,NaN,NaN,NaN,NaN,NaN
1930,11,1.66,0.3,-0.31,1.3,0.155,0.4,0.63825,NaN,NaN,NaN,NaN,NaN
1930,12,1.62,-0.27,1.2,2.8,0.145,0.32,-0.33835,NaN,NaN,NaN,NaN,NaN
1931,1,1.7,0.63,0.08,-0.5,0.116,0.27,-1.3153,NaN,NaN,NaN,NaN,NaN
1931,2,1.06,-1.61,1.56,2,0.068,-0.08,-0.48459,NaN,NaN,NaN,NaN,NaN
1931,3,0.962,0.44,1.13,-3.8,0.15,-0.21,-1.8174,NaN,NaN,NaN,NaN,NaN
1931,4,0.928,1.1,1.28,1.5,0.153,0.24,-0.013507,NaN,NaN,NaN,NaN,NaN
1931,5,0.587,1.66,1.66,-1.1,0.227,0.43,-0.42324,NaN,NaN,NaN,NaN,NaN
1931,6,0.241,2.23,0.39,-2.5,0.27,0.22,-0.63506,NaN,NaN,NaN,NaN,NaN
1931,7,0.201,0.98,1.49,2.9,0.196,0.16,-0.038529,NaN,NaN,NaN,NaN,NaN
1931,8,0.148,-0.5,0.02,-2.6,0.153,0,-0.3179,NaN,NaN,NaN,NaN,NaN
1931,9,-0.28,0.35,-0.01,-2.8,0.266,-0.2,-0.098912,NaN,NaN,NaN,NaN,NaN
1931,10,-0.459,-1,-0.17,-0.9,0.321,0.02,0.38371,NaN,NaN,NaN,NaN,NaN
1931,11,-0.423,-0.37,0.34,4.2,0.06,0.12,0.52673,NaN,NaN,NaN,NaN,NaN
1931,12,-0.461,0.81,1.09,-0.2,0.173,-0.27,1.278,NaN,NaN,NaN,NaN,NaN
1932,1,-0.0841,0.21,-0.26,1.7,0.178,-0.51,2.58,NaN,NaN,NaN,NaN,NaN
1932,2,0.249,-0.36,-0.58,-4.8,0.232,-0.45,0.0088287,NaN,NaN,NaN,NaN,NaN
1932,3,0.62,-0.72,0.51,-1.6,0.249,-0.27,-1.6206,NaN,NaN,NaN,NaN,NaN
1932,4,0.332,-2.76,1.15,0.3,0.214,0.11,-0.46091,NaN,NaN,NaN,NaN,NaN
1932,5,0.986,0.09,0.64,-2.3,0.156,0.19,-0.65762,NaN,NaN,NaN,NaN,NaN
1932,6,0.569,-0.26,0.1,-1.9,0.246,-0.17,-0.68355,NaN,NaN,NaN,NaN,NaN
1932,7,0.173,-1.52,-0.12,2.3,0.273,-0.16,-0.19755,NaN,NaN,NaN,NaN,NaN
1932,8,0.147,-0.9,-0.14,2.3,0.389,0.13,0.043871,NaN,NaN,NaN,NaN,NaN
1932,9,0.228,-0.86,-0.4,0.4,0.338,0.02,0.50887,NaN,NaN,NaN,NaN,NaN
1932,10,0.0716,-0.69,-0.29,1.8,0.24,-0.02,-0.036351,NaN,NaN,NaN,NaN,NaN
1932,11,0.0739,-0.61,-0.88,0.9,0.139,0.39,0.60731,NaN,NaN,NaN,NaN,NaN
1932,12,0.092,0.25,0.02,0.8,0.097,0.48,1.1186,NaN,NaN,NaN,NaN,NaN
1933,1,-0.011,-1.22,0.29,2.6,0.09,0.11,0.66173,NaN,NaN,NaN,NaN,NaN
1933,2,0.361,0.34,0.02,-3,0.159,-0.03,-1.8775,NaN,NaN,NaN,NaN,NaN
1933,3,-0.082,-0.35,0.15,0.9,0.093,0.15,-0.33931,NaN,NaN,NaN,NaN,NaN
1933,4,0.12,0.47,-0.05,-2.4,0.213,0.18,-0.34368,NaN,NaN,NaN,NaN,NaN
1933,5,-0.364,0.74,-0.5,0.2,0.294,-0.05,-0.23867,NaN,NaN,NaN,NaN,NaN
1933,6,-0.432,-0.68,-0.68,2.7,0.246,-0.13,-0.041659,NaN,NaN,NaN,NaN,NaN
1933,7,-0.629,0.38,-1.81,3,0.282,-0.02,0.53375,NaN,NaN,NaN,NaN,NaN
1933,8,-0.681,-0.23,-1.56,2.8,0.283,-0.23,0.95997,NaN,NaN,NaN,NaN,NaN
1933,9,-0.377,0.17,-2.28,-0.7,0.245,-0.65,-0.79373,NaN,NaN,NaN,NaN,NaN
1933,10,-1.02,0.17,-1.19,-2.8,0.333,-0.61,-0.96932,NaN,NaN,NaN,NaN,NaN
1933,11,-0.763,0.53,0.55,-0.1,0.082,-0.27,0.11098,NaN,NaN,NaN,NaN,NaN
1933,12,-0.858,0.81,-1.1,-1.3,0.004,-0.26,-0.15702,NaN,NaN,NaN,NaN,NaN
1934,1,-0.51,0.62,0.17,2.3,-0.109,-0.36,1.5656,NaN,NaN,NaN,NaN,NaN
1934,2,-0.434,-0.06,0.68,0.4,-0.187,-0.15,1.6348,NaN,NaN,NaN,NaN,NaN
1934,3,-0.209,-0.12,1.34,2.5,-0.209,0.18,-0.1975,NaN,NaN,NaN,NaN,NaN
1934,4,0.185,0.64,1.63,-2.4,-0.091,0.37,-0.37295,NaN,NaN,NaN,NaN,NaN
1934,5,0.131,-0.76,1.23,3.9,-0.11,0.3,1.1864,NaN,NaN,NaN,NaN,NaN
1934,6,-0.0785,1.12,0.51,-2.7,0.036,0.12,-0.42382,NaN,NaN,NaN,NaN,NaN
1934,7,-0.0554,0.3,0.44,0.6,0.173,0.08,-0.29347,NaN,NaN,NaN,NaN,NaN
1934,8,0.2,-2.44,1.54,3.3,0.082,0.02,-0.20781,NaN,NaN,NaN,NaN,NaN
1934,9,0.061,-0.64,1.25,3.6,0.145,-0.16,-0.80405,NaN,NaN,NaN,NaN,NaN
1934,10,-0.152,0.38,2.1,1.2,0.173,-0.06,0.18067,NaN,NaN,NaN,NaN,NaN
1934,11,0.0067,1.21,1.63,-0.5,0.02,0.15,-0.32991,NaN,NaN,NaN,NaN,NaN
1934,12,-0.503,-0.38,1.67,-1,-0.002,0.02,-0.64722,NaN,NaN,NaN,NaN,NaN
1935,1,-0.628,0.64,1.01,-0.6,0.045,-0.11,0.28982,NaN,NaN,NaN,NaN,NaN
1935,2,-0.506,-0.56,0.79,2.9,-0.133,-0.01,2.6643,NaN,NaN,NaN,NaN,NaN
1935,3,-0.0336,1.21,-0.11,0.1,-0.147,-0.07,0.0087151,NaN,NaN,NaN,NaN,NaN
1935,4,-0.252,0.37,1.1,-2.5,0.057,-0.1,-1.4738,NaN,NaN,NaN,NaN,NaN
1935,5,-0.166,-0.46,0.99,-2.9,0.143,0.19,-0.86676,NaN,NaN,NaN,NaN,NaN
1935,6,-0.0354,-0.42,1.39,1.3,0.111,0.33,-0.2992,NaN,NaN,NaN,NaN,NaN
1935,7,-0.15,-0.02,0.68,6.1,0.065,0.21,0.87802,NaN,NaN,NaN,NaN,NaN
1935,8,0.31,0,0.63,2.5,0.007,0.19,0.34881,NaN,NaN,NaN,NaN,NaN
1935,9,0.29,0.59,0.98,0.2,-0.035,0.16,-0.20114,NaN,NaN,NaN,NaN,NaN
1935,10,0.286,0.6,0.21,4.5,-0.016,0.08,0.65354,NaN,NaN,NaN,NaN,NaN
1935,11,0.239,0.3,0.13,2.5,0.022,0.25,-0.36222,NaN,NaN,NaN,NaN,NaN
1935,12,0.0619,-0.56,1.78,-2.6,0.103,0.36,-2.7319,NaN,NaN,NaN,NaN,NaN
1936,1,0.318,-0.3,1.79,-3.9,0.139,-0.01,-2.4904,NaN,NaN,NaN,NaN,NaN
1936,2,0.298,-0.04,1.75,-3.2,0.148,-0.34,-3.0883,NaN,NaN,NaN,NaN,NaN
1936,3,0.254,0.05,1.36,-1,0.196,-0.08,-0.60415,NaN,NaN,NaN,NaN,NaN
1936,4,0.456,2.81,1.32,-1.3,0.198,0.36,-0.37261,NaN,NaN,NaN,NaN,NaN
1936,5,0.258,0.27,1.83,0.9,0.169,0.48,-0.12097,NaN,NaN,NaN,NaN,NaN
1936,6,-0.207,-0.37,2.37,0.7,0.195,0.35,0.053426,NaN,NaN,NaN,NaN,NaN
1936,7,-0.242,0.43,2.57,1.2,0.197,0.18,-0.1798,NaN,NaN,NaN,NaN,NaN
1936,8,-0.158,-1,1.71,2.6,0.216,0,0.11459,NaN,NaN,NaN,NaN,NaN
1936,9,0.113,0.23,0.04,-3.3,0.175,-0.12,-0.13906,NaN,NaN,NaN,NaN,NaN
1936,10,0.205,-0.11,2.1,2.9,0.106,-0.12,0.22579,NaN,NaN,NaN,NaN,NaN
1936,11,-0.0821,-1.55,2.65,2.2,0.021,-0.12,0.53231,NaN,NaN,NaN,NaN,NaN
1936,12,-0.0598,-0.04,1.28,1.8,0.05,-0.16,2.1364,NaN,NaN,NaN,NaN,NaN
1937,1,-0.31,0.95,0,1.6,0.057,-0.19,1.2719,NaN,NaN,NaN,NaN,NaN
1937,2,-0.222,-0.59,-0.49,0.4,0.087,-0.19,0.76556,NaN,NaN,NaN,NaN,NaN
1937,3,-0.0229,0.55,0.38,-2.7,0.1,-0.14,-2.4827,NaN,NaN,NaN,NaN,NaN
1937,4,0.214,0.18,0.2,1.5,0.071,-0.06,0.18662,NaN,NaN,NaN,NaN,NaN
1937,5,-0.0316,0.19,0.53,2.6,0.133,-0.06,0.39811,NaN,NaN,NaN,NaN,NaN
1937,6,0.171,0.22,1.75,-0.2,0.452,-0.15,0.24992,NaN,NaN,NaN,NaN,NaN
1937,7,0.0744,-0.53,0.11,1,0.613,-0.17,-0.11789,NaN,NaN,NaN,NaN,NaN
1937,8,-0.0647,0.2,-0.35,2.2,0.593,-0.07,0.38926,NaN,NaN,NaN,NaN,NaN
1937,9,0.0387,0.04,0.63,2.7,0.509,0.01,0.78694,NaN,NaN,NaN,NaN,NaN
1937,10,-0.148,-0.39,0.76,-0.8,0.299,0.01,-0.44862,NaN,NaN,NaN,NaN,NaN
1937,11,0.175,-0.46,-0.18,-3.7,0.258,-0.03,-1.0617,NaN,NaN,NaN,NaN,NaN
1937,12,-0.124,0.64,0.55,-1.8,0.355,-0.07,-2.2272,NaN,NaN,NaN,NaN,NaN
1938,1,-0.56,0.75,0.5,3,0.213,-0.11,0.84199,NaN,NaN,NaN,NaN,NaN
1938,2,-0.0917,0.21,0.02,-1.1,0.154,-0.21,0.6203,NaN,NaN,NaN,NaN,NaN
1938,3,-0.577,-0.55,0.24,3.1,0.201,-0.27,2.7748,NaN,NaN,NaN,NaN,NaN
1938,4,-0.692,0.39,0.27,-2.1,0.239,-0.16,0.70055,NaN,NaN,NaN,NaN,NaN
1938,5,-0.597,1.18,-0.25,0.9,0.205,-0.04,0.14041,NaN,NaN,NaN,NaN,NaN
1938,6,-0.924,2.01,-0.2,1.9,0.17,-0.13,0.83797,NaN,NaN,NaN,NaN,NaN
1938,7,-1.09,1.87,-0.21,3.1,0.207,-0.27,0.31706,NaN,NaN,NaN,NaN,NaN
1938,8,-0.607,1.24,-0.45,1.2,0.3,-0.19,0.41355,NaN,NaN,NaN,NaN,NaN
1938,9,-0.871,0.69,-0.01,2,0.311,0,0.23968,NaN,NaN,NaN,NaN,NaN
1938,10,-0.0727,1.37,0.07,5.5,0.357,0.01,0.72342,NaN,NaN,NaN,NaN,NaN
1938,11,-0.771,-0.07,0.48,3.4,0.321,-0.17,0.72441,NaN,NaN,NaN,NaN,NaN
1938,12,-0.403,1.42,1.4,1.2,0.22,-0.23,-0.96099,NaN,NaN,NaN,NaN,NaN
1939,1,-0.0634,1.74,1.36,-2.9,0.137,-0.02,-1.0279,NaN,NaN,NaN,NaN,NaN
1939,2,0.174,0.66,0.07,3,0.081,0.14,2.1483,NaN,NaN,NaN,NaN,NaN
1939,3,-0.387,1.14,-0.39,0.7,-0.03,0.06,0.11897,NaN,NaN,NaN,NaN,NaN
1939,4,0.769,1.13,0.45,-0.4,0.097,-0.04,0.46345,NaN,NaN,NaN,NaN,NaN
1939,5,0.389,-0.1,0.98,0.5,0.107,-0.03,0.018276,NaN,NaN,NaN,NaN,NaN
1939,6,0.536,-0.37,1.04,-0.7,0.179,0.05,-0.21076,NaN,NaN,NaN,NaN,NaN
1939,7,0.729,0.84,-0.21,-1.6,0.327,0.12,-0.32352,NaN,NaN,NaN,NaN,NaN
1939,8,0.669,-0.11,-0.74,1.9,0.325,0.11,-0.02228,NaN,NaN,NaN,NaN,NaN
1939,9,0.597,-0.95,-1.1,-5.9,0.302,0.01,0.14966,NaN,NaN,NaN,NaN,NaN
1939,10,-0.37,-1.71,-1.31,-1.4,0.012,-0.14,-0.29676,NaN,NaN,NaN,NaN,NaN
1939,11,-0.0313,-0.96,-0.88,1.8,-0.15,-0.13,0.30987,NaN,NaN,NaN,NaN,NaN
1939,12,0.274,-1.07,1.51,-2.4,-0.077,0.23,-0.31222,NaN,NaN,NaN,NaN,NaN
1940,1,1.04,-0.06,2.03,-3.6,0.064,0.57,-3.554,NaN,NaN,NaN,NaN,NaN
1940,2,0.977,-0.56,1.74,-2.5,-0.191,0.22,-0.90172,NaN,NaN,NaN,NaN,NaN
1940,3,0.835,-1.34,1.89,-1.7,-0.142,-0.37,-1.2887,NaN,NaN,NaN,NaN,NaN
1940,4,-0.0456,-0.94,2.37,-0.7,-0.03,-0.19,-0.11018,NaN,NaN,NaN,NaN,NaN
1940,5,0.807,-1.39,2.32,0.4,0.004,0.45,-0.41211,NaN,NaN,NaN,NaN,NaN
1940,6,0.553,-2.49,2.43,2.4,0.016,0.55,-0.15878,NaN,NaN,NaN,NaN,NaN
1940,7,0.496,-1.5,2.12,-0.5,0.099,0.28,-0.14847,NaN,NaN,NaN,NaN,NaN
1940,8,0.231,-2.11,1.4,0.9,0.108,0.31,0.45095,NaN,NaN,NaN,NaN,NaN
1940,9,0.527,-1.95,1.1,0,0.027,0.3,-0.064011,NaN,NaN,NaN,NaN,NaN
1940,10,0.5,-1.8,1.19,-0.3,-0.047,-0.02,-0.68306,NaN,NaN,NaN,NaN,NaN
1940,11,0.795,-0.77,0.68,1.8,-0.129,-0.14,0.91209,NaN,NaN,NaN,NaN,NaN
1940,12,1.19,-3.38,1.96,-0.4,-0.136,-0.03,-0.034254,NaN,NaN,NaN,NaN,NaN
1941,1,1.2,-1.13,2.14,-4.3,-0.059,-0.14,-1.4506,NaN,NaN,NaN,NaN,NaN
1941,2,1.22,-1.6,2.07,-1.1,0.098,-0.17,-1.8281,NaN,NaN,NaN,NaN,NaN
1941,3,1.02,-1.33,2.41,-1.4,0.134,0.23,-1.1019,NaN,NaN,NaN,NaN,NaN
1941,4,1.08,-1.19,1.89,-2.2,0.067,0.43,-0.80403,NaN,NaN,NaN,NaN,NaN
1941,5,1.09,-0.75,2.25,0,0.04,0.23,0.25401,NaN,NaN,NaN,NaN,NaN
1941,6,1.16,-1.89,3.01,0.4,-0.016,0.21,0.41935,NaN,NaN,NaN,NaN,NaN
1941,7,1.1,-2,2.33,2.9,0.091,0.22,0.46423,NaN,NaN,NaN,NaN,NaN
1941,8,0.657,-2.2,3.31,-0.2,0.281,-0.04,-0.23337,NaN,NaN,NaN,NaN,NaN
1941,9,0.502,-0.83,1.99,-1.5,0.307,-0.04,0.084408,NaN,NaN,NaN,NaN,NaN
1941,10,0.517,-2.29,1.22,-2.1,0.418,0.21,0.30622,NaN,NaN,NaN,NaN,NaN
1941,11,0.831,-1.09,0.4,0.4,0.395,0.06,0.14086,NaN,NaN,NaN,NaN,NaN
1941,12,0.93,-1.07,0.91,1,0.329,-0.17,0.74222,NaN,NaN,NaN,NaN,NaN
1942,1,0.952,-1.51,1.01,1.9,0.138,-0.03,-0.41016,NaN,NaN,NaN,NaN,NaN
1942,2,0.608,-0.51,0.79,-3.6,0.201,0.05,-2.2834,NaN,NaN,NaN,NaN,NaN
1942,3,0.259,-0.8,0.29,-2,0.195,0.04,-0.19818,NaN,NaN,NaN,NaN,NaN
1942,4,0.4,-0.52,0.79,-0.3,0.207,0.16,0.14323,NaN,NaN,NaN,NaN,NaN
1942,5,0.0215,0.25,0.84,0.1,0.212,0.03,0.21299,NaN,NaN,NaN,NaN,NaN
1942,6,0.0258,0.8,1.19,-2.6,0.262,-0.45,-0.37381,NaN,NaN,NaN,NaN,NaN
1942,7,-0.381,-0.08,0.12,2,0.103,-0.76,0.24069,NaN,NaN,NaN,NaN,NaN
1942,8,-0.869,0.3,0.44,2.4,0.148,-0.64,0.28202,NaN,NaN,NaN,NaN,NaN
1942,9,-1.2,0.82,0.68,3.3,0.227,-0.2,0.68891,NaN,NaN,NaN,NaN,NaN
1942,10,-0.904,0.7,0.54,1.3,0.206,0.11,-0.14403,NaN,NaN,NaN,NaN,NaN
1942,11,-1.23,-0.64,-0.1,-2,0.199,-0.08,0.20584,NaN,NaN,NaN,NaN,NaN
1942,12,-1.15,1.42,-1,0.9,0.095,-0.25,0.36999,NaN,NaN,NaN,NaN,NaN
1943,1,-1.29,0.88,-0.18,-0.6,0.132,-0.12,-0.78026,NaN,NaN,NaN,NaN,NaN
1943,2,-1.16,0.91,0.02,3.1,0.1,-0.2,2.5687,NaN,NaN,NaN,NaN,NaN
1943,3,-1,0.29,0.26,1.1,-0.099,-0.32,1.4358,NaN,NaN,NaN,NaN,NaN
1943,4,-0.804,1.59,1.08,4.3,-0.133,-0.07,2.3993,NaN,NaN,NaN,NaN,NaN
1943,5,-0.617,0.25,0.43,0.7,-0.12,0.03,0.77436,NaN,NaN,NaN,NaN,NaN
1943,6,-0.102,-1.13,0.68,0.6,-0.073,-0.08,-0.20569,NaN,NaN,NaN,NaN,NaN
1943,7,-0.0682,0.3,-0.36,0.6,0.02,0.12,-0.041492,NaN,NaN,NaN,NaN,NaN
1943,8,0.117,0.69,-0.9,-2.7,0.019,0.21,-0.82946,NaN,NaN,NaN,NaN,NaN
1943,9,-0.00479,0.53,-0.49,3.3,0.08,-0.02,0.087003,NaN,NaN,NaN,NaN,NaN
1943,10,-0.683,0.79,-0.04,1.6,0.083,0.04,-0.20941,NaN,NaN,NaN,NaN,NaN
1943,11,-0.582,0.22,0.29,1.3,0.147,0.16,-0.28522,NaN,NaN,NaN,NaN,NaN
1943,12,-0.467,-1.06,0.58,1.3,0.231,-0.02,0.56284,NaN,NaN,NaN,NaN,NaN
1944,1,-0.468,-0.95,0.18,1.6,0.304,0.06,1.5514,NaN,NaN,NaN,NaN,NaN
1944,2,-0.227,0.3,0.17,-0.6,0.321,0.26,0.38541,NaN,NaN,NaN,NaN,NaN
1944,3,-0.122,0.46,0.08,-2,0.426,0.2,-0.22218,NaN,NaN,NaN,NaN,NaN
1944,4,0.233,-0.54,0.72,-0.3,0.319,0.34,0.14716,NaN,NaN,NaN,NaN,NaN
1944,5,0.208,0.02,-0.35,0.9,0.296,0.53,0.79897,NaN,NaN,NaN,NaN,NaN
1944,6,0.00827,-0.61,-0.98,-0.5,0.351,0.24,-0.12098,NaN,NaN,NaN,NaN,NaN
1944,7,0.237,-0.85,-0.4,-4.3,0.365,0.04,-0.36099,NaN,NaN,NaN,NaN,NaN
1944,8,0.187,0.13,-0.51,2.3,0.448,0.25,0.76451,NaN,NaN,NaN,NaN,NaN
1944,9,0.26,0.22,-0.56,1.3,0.422,0.17,0.49383,NaN,NaN,NaN,NaN,NaN
1944,10,-0.438,-1.03,-0.4,2.4,0.37,-0.03,0.48514,NaN,NaN,NaN,NaN,NaN
1944,11,-0.356,-0.84,0.33,0.7,0.276,0.09,-1.5045,NaN,NaN,NaN,NaN,NaN
1944,12,-0.331,0.36,0.2,1.4,0.278,0.01,NaN,NaN,NaN,NaN,NaN,NaN
1945,1,-0.573,0.43,-1.02,-3.7,0.264,-0.43,-2.7459,NaN,NaN,NaN,NaN,NaN
1945,2,-0.435,0.53,0.72,3.4,0.353,-0.67,-0.06898,NaN,NaN,NaN,NaN,NaN
1945,3,-1.08,1.33,-0.42,0.9,0.369,-0.64,0.78042,NaN,NaN,NaN,NaN,NaN
1945,4,-1.31,-0.73,-0.4,-2.2,0.416,-0.67,0.42966,NaN,NaN,NaN,NaN,NaN
1945,5,-0.289,0.02,-0.07,0.1,0.314,-0.63,-0.17044,NaN,NaN,NaN,NaN,NaN
1945,6,NaN,0.8,0.56,0.7,0.178,-0.42,-0.56805,NaN,NaN,NaN,NaN,NaN
1945,7,-0.765,0.39,1.02,0,0.088,-0.33,-0.19898,NaN,NaN,NaN,NaN,NaN
1945,8,-0.313,1.06,0.18,1.6,0.112,-0.39,0.77464,NaN,NaN,NaN,NaN,NaN
1945,9,-0.283,0.8,-0.27,1.1,0.089,-0.26,-0.077903,NaN,NaN,NaN,NaN,NaN
1945,10,-0.38,0.21,0.1,-2.6,0.107,-0.06,0.48343,NaN,NaN,NaN,NaN,NaN
1945,11,-0.335,-0.45,-1.94,-3.3,0.189,-0.13,-0.22754,NaN,NaN,NaN,NaN,NaN
1945,12,0.296,0.63,-0.74,-2.5,0.143,-0.04,-2.4372,NaN,NaN,NaN,NaN,NaN
1946,1,NaN,-0.32,-0.91,2,0.282,0.41,0.57779,NaN,NaN,NaN,NaN,NaN
1946,2,0.143,0.29,-0.32,-0.5,0.196,0.44,-0.82883,NaN,NaN,NaN,NaN,NaN
1946,3,-0.239,-0.38,-0.41,0.1,0.136,0.01,-0.15575,NaN,NaN,NaN,NaN,NaN
1946,4,0.278,-1.03,-0.78,3.5,0.067,-0.02,1.1471,NaN,NaN,NaN,NaN,NaN
1946,5,0.502,-1.19,0.5,-3.3,0.094,0.17,-0.62217,NaN,NaN,NaN,NaN,NaN
1946,6,-0.49,-1.32,-0.86,3.4,-0.095,0.13,0.11109,NaN,NaN,NaN,NaN,NaN
1946,7,-0.523,-0.99,-0.84,3.6,-0.2,0.26,0.31223,NaN,NaN,NaN,NaN,NaN
1946,8,-0.645,-0.64,-0.36,2.4,-0.159,0.48,0.059216,NaN,NaN,NaN,NaN,NaN
1946,9,0.441,-1.58,-0.22,1.8,-0.012,0.45,-0.21763,NaN,NaN,NaN,NaN,NaN
1946,10,-0.328,-1.38,-0.36,-3.3,-0.01,0.49,0.24672,NaN,NaN,NaN,NaN,NaN
1946,11,-0.279,-0.25,-1.48,-1.4,-0.06,0.5,0.16816,NaN,NaN,NaN,NaN,NaN
1946,12,0.485,-0.71,-0.96,2,-0.029,0.1,-1.0103,NaN,NaN,NaN,NaN,NaN
1947,1,0.45,-0.63,-0.73,0.2,-0.168,-0.06,0.25171,NaN,NaN,NaN,NaN,NaN
1947,2,0.351,-0.56,-0.29,-5.6,-0.122,0.34,-5.23,NaN,NaN,NaN,NaN,NaN
1947,3,0.267,1.13,1.17,-3.3,-0.086,0.62,-1.2067,NaN,NaN,NaN,NaN,NaN
1947,4,0.348,-0.56,0.7,4,-0.091,0.65,1.9009,NaN,NaN,NaN,NaN,NaN
1947,5,0.469,-1.24,0.37,0,-0.149,0.68,0.25488,NaN,NaN,NaN,NaN,NaN
1947,6,0.469,0.16,1.36,0.3,-0.147,0.45,-0.37722,NaN,NaN,NaN,NaN,NaN
1947,7,-0.247,0.98,0.16,1.6,-0.151,-0.04,0.54902,NaN,NaN,NaN,NaN,NaN
1947,8,-0.206,0.66,0.3,-0.2,-0.094,-0.46,-0.0718,NaN,NaN,NaN,NaN,NaN
1947,9,-0.246,1.1,0.58,3.3,-0.045,-0.7,0.99796,NaN,NaN,NaN,NaN,NaN
1947,10,-0.434,-0.35,0.85,-0.5,-0.084,-0.57,0.78086,NaN,NaN,NaN,NaN,NaN
1947,11,-0.217,0.75,-0.14,-2.9,0.053,-0.12,-2.7684,NaN,NaN,NaN,NaN,NaN
1947,12,-0.0658,0.47,1.67,-3.1,0.04,0.04,-1.7838,NaN,NaN,NaN,NaN,NaN
1948,1,0.384,-0.43,-0.11,1.2,-0.01,-0.19,0.6217,NaN,-0.6442,-0.0757,NaN,NaN
1948,2,0.387,-0.41,-0.74,-0.5,-0.022,-0.24,1.1126,NaN,-0.2883,-0.3844,NaN,NaN
1948,3,0.58,-0.6,-0.03,2.6,0.034,-0.06,3.0277,NaN,0.41,-0.4846,NaN,NaN
1948,4,0.52,0.26,-1.33,1.8,-0.064,0.06,1.1427,NaN,-0.9683,-0.0554,NaN,NaN
1948,5,0.391,0.35,-0.23,-0.6,0.002,0.17,-0.29412,NaN,-0.7808,0.4712,NaN,NaN
1948,6,-0.318,-0.76,0.08,-1,0.061,0.35,-0.51865,NaN,-1.3536,-0.3462,NaN,NaN
1948,7,-0.704,0.09,-0.92,-0.9,-0.034,0.27,-0.055254,NaN,-1.6922,0.0564,NaN,NaN
